Date,Adj Close
05/01/2004,0.6785438185489435
06/01/2004,0.669883399042421
07/01/2004,0.6738177384330493
08/01/2004,0.5615370748436046
09/01/2004,0.5580599273086785
12/01/2004,0.5543669514056029
13/01/2004,0.5546440390668274
14/01/2004,0.5500911958224963
15/01/2004,0.5742110108536734
16/01/2004,0.5721883960163004
19/01/2004,0.5815220517136078
20/01/2004,0.539342654605255
21/01/2004,0.5542737961259806
22/01/2004,0.5696399633812238
23/01/2004,0.5790392293713844
26/01/2004,0.5929813448625603
27/01/2004,0.5956386363462992
28/01/2004,0.5897473637763989
29/01/2004,0.5905503224918149
30/01/2004,0.5816571610782004
02/02/2004,0.5448251040966688
03/02/2004,0.5492254272958353
04/02/2004,0.528818156247073
05/02/2004,0.5287912200710636
06/02/2004,0.5087956055542843
09/02/2004,0.5197761019030737
10/02/2004,0.4699739975073801
11/02/2004,0.6966952955099962
12/02/2004,0.7046841886729703
13/02/2004,0.8700940541119274
16/02/2004,0.8494942459738185
17/02/2004,0.8743094740851275
18/02/2004,0.901003271915545
19/02/2004,0.9021985557403743
20/02/2004,0.9240529046473337
23/02/2004,0.9192494309951976
24/02/2004,0.9088992645071781
25/02/2004,0.9631149697548526
26/02/2004,0.9619864024226917
27/02/2004,1.0151160505753947
01/03/2004,1.012019963807038
02/03/2004,0.9895479437010709
03/03/2004,1.0109985414053586
04/03/2004,1.0858772853804874
05/03/2004,1.0935449941724418
08/03/2004,1.0939026936356817
09/03/2004,1.0931016034422318
10/03/2004,1.0951768642843782
11/03/2004,1.0950746213661808
12/03/2004,0.969683078000304
15/03/2004,1.01299971753974
16/03/2004,0.8560411215181262
17/03/2004,0.8589555072285332
18/03/2004,0.8462503697350059
19/03/2004,0.7804412351520792
22/03/2004,0.7837346786086298
23/03/2004,0.7147493755914714
24/03/2004,0.7138195237091922
25/03/2004,0.7109608119123507
26/03/2004,0.6751946485813951
29/03/2004,0.6777253512546714
30/03/2004,0.6704844994757577
31/03/2004,0.6874842334275448
01/04/2004,0.6926775109200561
02/04/2004,0.6844492133237317
05/04/2004,0.5891499823714292
06/04/2004,0.5829041618662478
07/04/2004,0.7367985251453559
08/04/2004,0.7333426737281343
09/04/2004,0.8671025036633911
12/04/2004,0.9158679981744934
13/04/2004,0.9391035368461065
14/04/2004,0.8984052997009238
15/04/2004,0.8920854706212189
16/04/2004,0.9202347561247805
19/04/2004,0.9172538241077235
20/04/2004,0.9971052884224959
21/04/2004,0.9841311402817348
22/04/2004,0.9786402163093034
23/04/2004,0.9815839533560051
26/04/2004,0.9766311726999464
27/04/2004,1.0095553757386302
28/04/2004,1.017477300880506
29/04/2004,1.0059855038371905
30/04/2004,1.0005969946675213
03/05/2004,1.0022202665946744
04/05/2004,0.9891012303795942
05/05/2004,0.9889599999560248
06/05/2004,0.9977061362229414
07/05/2004,0.9188704048287094
10/05/2004,0.9190024203302792
11/05/2004,0.7680980945099727
12/05/2004,0.7360498744677191
13/05/2004,0.6898562303027461
14/05/2004,0.6825734657126753
17/05/2004,0.7139238990441141
18/05/2004,0.6493157244730053
19/05/2004,0.6472533271870972
20/05/2004,0.5615677805013454
21/05/2004,0.5927056742253403
24/05/2004,0.6066074229197833
25/05/2004,0.5584480008462699
26/05/2004,0.5498732306562825
27/05/2004,0.517403638758867
28/05/2004,0.5175058352609375
31/05/2004,0.5220800842057299
01/06/2004,0.539911042192947
02/06/2004,0.5446927239461852
03/06/2004,0.5439536039790088
04/06/2004,0.5429720458083385
07/06/2004,0.5359374525095846
08/06/2004,0.5017519211347895
09/06/2004,0.5048699863877578
10/06/2004,0.5066088725584484
11/06/2004,0.5123597506511346
14/06/2004,0.5139359837868002
15/06/2004,0.49907199915155315
16/06/2004,0.44965330752405863
17/06/2004,0.4370819314906521
18/06/2004,0.43112660996342506
21/06/2004,0.4309580969770927
22/06/2004,0.4170206372938312
23/06/2004,0.4840658575952946
24/06/2004,0.4718454810240482
25/06/2004,0.471789258498754
28/06/2004,0.505756895853067
29/06/2004,0.48906873414201046
30/06/2004,0.5768230640948969
01/07/2004,0.5866702173816327
02/07/2004,0.5821231218053403
05/07/2004,0.5873149291779783
06/07/2004,0.6142120830474891
07/07/2004,0.6122230174948555
08/07/2004,0.7064777766478751
09/07/2004,0.711407622112497
12/07/2004,0.7254240359991545
13/07/2004,0.7380569319735167
14/07/2004,0.7327265530217124
15/07/2004,0.7314213775166928
16/07/2004,0.7644250926861168
19/07/2004,0.7642342151968544
20/07/2004,0.7650725151578223
21/07/2004,0.7634147796632732
22/07/2004,0.7531618692948351
23/07/2004,0.7563521473870122
26/07/2004,0.7567107244636765
27/07/2004,0.7366447054625725
28/07/2004,0.7260885102417693
29/07/2004,0.7379986360841859
30/07/2004,0.6865888522893264
02/08/2004,0.6766750533748351
03/08/2004,0.7093797568811988
04/08/2004,0.7266312477364226
05/08/2004,0.7307941980067566
06/08/2004,0.7217743649319448
09/08/2004,0.5948674994065094
10/08/2004,0.5506265711152891
11/08/2004,0.5632769744316548
12/08/2004,0.5013086539585343
13/08/2004,0.5102085674973681
16/08/2004,0.5124723023645805
17/08/2004,0.49636360119139855
18/08/2004,0.49452394888267465
19/08/2004,0.503670094263067
20/08/2004,0.5083640383976394
23/08/2004,0.5005035207079086
24/08/2004,0.483016254295263
25/08/2004,0.491248437897964
26/08/2004,0.49097224609924617
27/08/2004,0.5137230341115894
30/08/2004,0.5096188387056679
31/08/2004,0.5009462391549276
01/09/2004,0.5315840598483599
02/09/2004,0.627866476061138
03/09/2004,0.6245332402316452
06/09/2004,0.5958708251727407
07/09/2004,0.5981740496909058
08/09/2004,0.5957830354152116
09/09/2004,0.6004935075548622
10/09/2004,0.5828299242397226
13/09/2004,0.6066284221308645
14/09/2004,0.5836189187668388
15/09/2004,0.585968484440205
16/09/2004,0.5843881668670297
17/09/2004,0.5879256382072592
20/09/2004,0.5902530199349901
21/09/2004,0.6065380025786147
22/09/2004,0.5990518392716528
23/09/2004,0.5912981118710327
24/09/2004,0.6449929527288405
27/09/2004,0.6440226370799812
28/09/2004,0.6708950767849599
29/09/2004,0.6768578353693584
30/09/2004,0.6813496358690139
01/10/2004,0.6753132951305596
04/10/2004,0.5600646233251162
05/10/2004,0.5465360671353007
06/10/2004,0.5458163269414349
07/10/2004,0.5467232893866397
08/10/2004,0.5485795565918805
11/10/2004,0.5477396801190015
12/10/2004,0.5468856558780137
13/10/2004,0.5471275605263314
14/10/2004,0.547376665494248
15/10/2004,0.545468118540773
18/10/2004,0.5797385664209165
19/10/2004,0.6287894227245663
20/10/2004,0.6199477392748062
21/10/2004,0.613875113078479
22/10/2004,0.620015591387142
25/10/2004,0.6238176904793962
26/10/2004,0.5498150196877885
27/10/2004,0.5538648793149312
28/10/2004,0.5241042323338387
29/10/2004,0.5227135909990326
01/11/2004,0.5214969464018713
02/11/2004,0.5221709680591273
03/11/2004,0.5209374505944135
04/11/2004,0.525898907289607
05/11/2004,0.5254811456987902
08/11/2004,0.5308916400790136
09/11/2004,0.5298010275351881
10/11/2004,0.5517479433651928
11/11/2004,0.5616242270181845
12/11/2004,0.5284395532962428
15/11/2004,0.5290049480768443
16/11/2004,0.5258783983504659
17/11/2004,0.48895171904438356
18/11/2004,0.4163455887289841
19/11/2004,0.43405921813511295
22/11/2004,0.4157729900321933
23/11/2004,0.4237242952218234
24/11/2004,0.4187493708968895
25/11/2004,0.42016600096123197
26/11/2004,0.41621677933591733
29/11/2004,0.40785921525469154
30/11/2004,0.3971919305465871
01/12/2004,0.38833575295543393
02/12/2004,0.3438842026227926
03/12/2004,0.34604980669020863
06/12/2004,0.33756609133125753
07/12/2004,0.35599565164508173
08/12/2004,0.3457380700424381
09/12/2004,0.343195328297488
10/12/2004,0.29559302344511784
13/12/2004,0.4097268247038936
14/12/2004,0.4142864627433565
15/12/2004,0.43672458697850486
16/12/2004,0.448736254494569
17/12/2004,0.4494260709695702
20/12/2004,0.4368800699196878
21/12/2004,0.426311519150851
22/12/2004,0.43299769006933453
23/12/2004,0.4095698259530803
24/12/2004,0.42091273294225223
27/12/2004,0.4367926126085407
28/12/2004,0.4377925774842589
29/12/2004,0.43649749282568195
30/12/2004,0.44546478750194435
31/12/2004,0.4965741807066401
03/01/2005,0.5081459736879306
04/01/2005,0.505551148129393
05/01/2005,0.5045272510953327
06/01/2005,0.5426464269602872
07/01/2005,0.5455211982661945
10/01/2005,0.5489331359995023
11/01/2005,0.5544245081017303
12/01/2005,0.45642930303114326
13/01/2005,0.44913353714239423
14/01/2005,0.44114473518978164
17/01/2005,0.43127541110230877
18/01/2005,0.4716777727294623
19/01/2005,0.468864213402595
20/01/2005,0.4837106411905001
21/01/2005,0.5376992582521911
24/01/2005,0.5524457374810485
25/01/2005,0.5470843877368874
26/01/2005,0.5344879544422676
27/01/2005,0.5770652753761054
28/01/2005,0.5776735930406361
31/01/2005,0.5683956197229643
01/02/2005,0.5316866392183975
02/02/2005,0.5214201418804073
03/02/2005,0.5452478754528289
04/02/2005,0.5448139990065449
07/02/2005,0.5118746303787285
08/02/2005,0.5061745699122842
09/02/2005,0.5243189792929747
10/02/2005,0.5230121393636477
11/02/2005,0.523227702640268
14/02/2005,0.5353351686233242
15/02/2005,0.5909378853789983
16/02/2005,0.5908954294008067
17/02/2005,0.5997173477322869
18/02/2005,0.6014049647336043
21/02/2005,0.5937671005358927
22/02/2005,0.5486930941920402
23/02/2005,0.5489241315112504
24/02/2005,0.5410560868075749
25/02/2005,0.5411379342610642
28/02/2005,0.4961097799714788
01/03/2005,0.4924347976786091
02/03/2005,0.4921227570573033
03/03/2005,0.5029454891088143
04/03/2005,0.5115292486879202
07/03/2005,0.4841771900289594
08/03/2005,0.4879975393832569
09/03/2005,0.5137615483074571
10/03/2005,0.5098938030686423
11/03/2005,0.46484222694831273
14/03/2005,0.487581284051552
15/03/2005,0.4876807089406013
16/03/2005,0.47569882514584344
17/03/2005,0.6593143951063656
18/03/2005,0.8413259850495939
21/03/2005,0.8233661508301346
22/03/2005,0.8207064729228384
23/03/2005,0.8281750135500264
24/03/2005,0.839091616570966
25/03/2005,0.8243074987557166
28/03/2005,0.8239699074883485
29/03/2005,0.855658673661237
30/03/2005,0.8522036887055364
31/03/2005,0.8550484604053282
01/04/2005,0.873527923161286
04/04/2005,0.8637229772207454
05/04/2005,0.8648869243503903
06/04/2005,0.8761523678586675
07/04/2005,0.8687823452077628
08/04/2005,0.8248910737182664
11/04/2005,0.8409985463298186
12/04/2005,0.8443662110704998
13/04/2005,0.8650076491195638
14/04/2005,0.8654245418370767
15/04/2005,0.864832619138074
18/04/2005,0.7295241982393368
19/04/2005,0.618368774093444
20/04/2005,0.6190538912777658
21/04/2005,0.61595791433717
22/04/2005,0.6163017905857296
25/04/2005,0.6090388362836874
26/04/2005,0.608888695296985
27/04/2005,0.621034336991034
28/04/2005,0.5564839990843032
29/04/2005,0.5545923127903979
02/05/2005,0.5681257801023648
03/05/2005,0.5952449208131951
04/05/2005,0.5949143326317932
05/05/2005,0.6131359562725811
06/05/2005,0.6108758759762623
09/05/2005,0.6365639562170682
10/05/2005,0.6325512945366539
11/05/2005,0.5820965690402915
12/05/2005,0.5825372771994966
13/05/2005,0.5818901677060982
16/05/2005,0.581707892792505
17/05/2005,0.5816577694173861
18/05/2005,0.5319108419918692
19/05/2005,0.4338285815979782
20/05/2005,0.5561504051241497
23/05/2005,0.5606953624675627
24/05/2005,0.555708032207187
25/05/2005,0.5528012866509046
26/05/2005,0.6052732208519354
27/05/2005,0.6333888684679017
30/05/2005,0.6635341585382523
31/05/2005,0.6604771501217258
01/06/2005,0.6579154532402857
02/06/2005,0.6232029637670738
03/06/2005,0.6265372022045964
06/06/2005,0.6161136434333566
07/06/2005,0.6170538786454363
08/06/2005,0.7007781887459527
09/06/2005,0.7984770179339036
10/06/2005,0.8070936872087069
13/06/2005,0.8133065166583942
14/06/2005,0.8198499476053571
15/06/2005,0.826686222985998
16/06/2005,0.8337987719994654
17/06/2005,0.8322112019406297
20/06/2005,0.8617051980633703
21/06/2005,0.796115305755924
22/06/2005,0.7943899884683924
23/06/2005,0.7924619736184764
24/06/2005,0.7918948555680961
27/06/2005,0.7459644179865769
28/06/2005,0.6947168694952106
29/06/2005,0.6780169796040547
30/06/2005,0.6836384923759901
01/07/2005,0.6866188158818208
04/07/2005,0.7002674254977823
05/07/2005,0.7018911873990449
06/07/2005,0.7525878644014184
07/07/2005,0.7580087141954588
08/07/2005,0.6549923504498384
11/07/2005,0.5577743752631488
12/07/2005,0.5654158023818714
13/07/2005,0.5600893013839352
14/07/2005,0.5489838356837825
15/07/2005,0.5382212990859183
18/07/2005,0.5424714426608817
19/07/2005,0.5472442051010117
20/07/2005,0.5177391676758777
21/07/2005,0.6029555198201955
22/07/2005,0.602955654393968
25/07/2005,0.6340625526042877
26/07/2005,0.6482662160855821
27/07/2005,0.667686466225762
28/07/2005,0.6963159648338662
29/07/2005,0.6981794201557074
01/08/2005,0.6977025065559057
02/08/2005,0.7420359734569448
03/08/2005,0.7209892368114117
04/08/2005,0.7208331115966866
05/08/2005,0.6792413381011623
08/08/2005,0.6760121714920629
09/08/2005,0.6669973547664544
10/08/2005,0.6570370876739594
11/08/2005,0.6362474704659427
12/08/2005,0.6322858634753842
15/08/2005,0.6413447775655419
16/08/2005,0.6573995855560394
17/08/2005,0.6443094887521852
18/08/2005,0.6515335055967417
19/08/2005,0.6198575997596898
22/08/2005,0.5488469361185642
23/08/2005,0.5591579198524955
24/08/2005,0.5429343981985082
25/08/2005,0.5291605033026623
26/08/2005,0.5577914916531603
29/08/2005,0.5067424028677899
30/08/2005,0.5199404572290256
31/08/2005,0.5237477916154429
01/09/2005,0.48404733438194725
02/09/2005,0.479541063230708
05/09/2005,0.506880372766431
06/09/2005,0.6107266595296289
07/09/2005,0.6251783122496904
08/09/2005,0.6386671688349914
09/09/2005,0.6361196448288049
12/09/2005,0.6333231119610516
13/09/2005,0.6398146973281141
14/09/2005,0.6595022369544321
15/09/2005,0.6450514406623974
16/09/2005,0.6459296358752354
19/09/2005,0.6450627639957367
20/09/2005,0.7230003376003337
21/09/2005,0.7257124752220185
22/09/2005,0.7390006993939835
23/09/2005,0.7788963205588088
26/09/2005,0.7752537747568596
27/09/2005,0.7155665992402259
28/09/2005,0.827078464110476
29/09/2005,0.7989492781197903
30/09/2005,0.9276440408412031
03/10/2005,0.9262468322737146
04/10/2005,0.9374109570218229
05/10/2005,0.9894667351580207
06/10/2005,0.9435588116062195
07/10/2005,0.9355353026388453
10/10/2005,0.9260339953899517
11/10/2005,0.9284739129327123
12/10/2005,0.9293799458014745
